typeid,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:28:58.5622385,1,00:00:53.0358844,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:30:49.9356887,1,00:00:06.6707635,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:31:30.4396008,1,00:00:24.1429515,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:32:27.8228914,1,00:00:21.1839382,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \ConsoleApplication1\Program.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:32:52.2149927,1,00:00:00.3356495,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:32:58.1511788,1,00:00:03.6873370,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:33:06.0471543,1,00:00:00.1274280,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:34:30.76735,1,00:00:00.5830037,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:35:30.0299654,1,00:00:00.5041582,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:35:59.3026395,1,00:00:01.3623176,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:36:11.1905772,1,00:00:23.3119965,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:37:10.9108402,1,00:00:00.0306178,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:41:14.1687565,1,00:00:08.8460932,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,18:41:54.4548331,1,00:00:00.7428153,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:00:20.5984396,1,00:00:00.5971458,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:01:22.2767971,1,00:00:34.7431002,0Win:vsWindowTypeToolWindow Find Results 1,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:02:08.5004365,1,00:00:21.8715915,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:02:35.3560572,1,00:00:09.7918035,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:03:06.973616,1,00:00:06.3822519,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:03:19.8394323,1,00:00:12.2047723,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:03:36.4388235,1,00:00:02.2932746,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:03:53.6129126,1,00:00:00.8229438,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:04:02.9396489,1,00:00:22.3271277,0Win:vsWindowTypeDocument DefaultBootstrapper.cs,0Doc:CSharp \System.Svg.Render.EPL\DefaultBootstrapper.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:04:29.8755183,1,00:00:24.0551848,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:04:57.5786585,1,00:00:12.9435298,0Win:vsWindowTypeDocument SvgLineTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgLineTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:05:28.5621455,1,00:00:18.1516642,0Win:vsWindowTypeDocument SvgLineTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgLineTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:05:55.3622056,1,00:00:00.2227338,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:06:02.0579668,1,00:00:02.0625338,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:06:07.4020615,1,00:00:41.7099036,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:07:35.5438155,1,00:00:10.1031202,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:08:00.2379684,1,00:00:04.1034266,0Win:vsWindowTypeDocument SvgTextBaseTranslator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgTextBaseTranslator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:08:21.1254282,1,00:00:08.0075758,0Win:vsWindowTypeDocument SvgUnitCalculator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgUnitCalculator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:08:58.4181052,1,00:00:04.2497675,0Win:vsWindowTypeDocument SvgTextBaseTranslator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgTextBaseTranslator.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:09:09.9885732,1,00:00:14.3666666,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:09:29.2918662,1,00:00:01.9835374,0Win:vsWindowTypeToolWindow Unit Test Sessions - All tests from Solution,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",955cebe6-1e22-4c6c-a2d8-79837ebb3e25,0.1004-Default,19:09:37.1957681,1,00:00:18.9593153,0Win:vsWindowTypeDocument SvgTextBaseTranslatorSpecs.cs,0Doc:CSharp \System.Svg.Render.EPL.Tests\SvgTextBaseTranslatorSpecs.cs
